x,y,z,vx
31,58,49,-3.77596810e+00
31,58,50,-3.77707145e+00
31,58,51,-3.77864128e+00
31,58,52,-3.78112194e+00
31,58,53,-3.78540696e+00
31,58,54,-3.79104792e+00
31,58,55,-3.79717881e+00
31,58,56,-3.80347305e+00
31,58,57,-3.81064072e+00
31,58,58,-3.82028397e+00
31,58,59,-3.83243868e+00
31,58,60,-3.84578151e+00
31,58,61,-3.85947961e+00
31,58,62,-3.87337840e+00
31,58,63,-3.88819238e+00
31,58,64,-3.90211790e+00
31,58,65,-3.91351167e+00
31,58,66,-3.92230480e+00
31,58,67,-3.92763099e+00
31,58,68,-3.93127413e+00
31,58,69,-3.93546602e+00
31,58,70,-3.94165934e+00
31,58,71,-3.95150139e+00
31,58,72,-3.96409184e+00
31,58,73,-3.97642193e+00
31,58,74,-3.98458574e+00
31,58,75,-3.98799802e+00
31,58,76,-3.98739647e+00
31,58,77,-3.98572920e+00
31,58,78,-3.98487705e+00
31,58,79,-3.98627843e+00
31,58,80,-3.98941047e+00
31,58,81,-3.99328214e+00
31,58,82,-3.99715561e+00
31,58,83,-4.00018251e+00
31,58,84,-4.00511552e+00
31,58,85,-4.01016926e+00
31,58,86,-4.01587639e+00
31,58,87,-4.02229218e+00
31,58,88,-4.02787129e+00
31,58,89,-4.03203598e+00
31,58,90,-4.03559893e+00
31,58,91,-4.03873227e+00
31,58,92,-4.04156029e+00
31,58,93,-4.04424835e+00
31,58,94,-4.04722784e+00
31,58,95,-4.04925426e+00
31,58,96,-4.05075317e+00
31,58,97,-4.05126177e+00
31,58,98,-4.04980005e+00
31,58,99,-4.04309909e+00
31,59,0,-4.03652982e+00
31,59,1,-4.02784781e+00
31,59,2,-4.01860364e+00
31,59,3,-4.00856752e+00
31,59,4,-3.99766868e+00
31,59,5,-3.98669177e+00
31,59,6,-3.97838129e+00
31,59,7,-3.97287764e+00
31,59,8,-3.96963505e+00
31,59,9,-3.96680446e+00
31,59,10,-3.96262551e+00
31,59,11,-3.95715055e+00
31,59,12,-3.95291688e+00
31,59,13,-3.95047167e+00
31,59,14,-3.94908069e+00
31,59,15,-3.94769838e+00
31,59,16,-3.94546912e+00
31,59,17,-3.94111738e+00
31,59,18,-3.93506490e+00
31,59,19,-3.92918433e+00
31,59,20,-3.92496565e+00
31,59,21,-3.92294458e+00
31,59,22,-3.92207209e+00
31,59,23,-3.92140909e+00
31,59,24,-3.91955612e+00
31,59,25,-3.91674702e+00
31,59,26,-3.91233325e+00
31,59,27,-3.90765810e+00
31,59,28,-3.90505060e+00
31,59,29,-3.90523699e+00
31,59,30,-3.90739744e+00
31,59,31,-3.91271953e+00
31,59,32,-3.92032597e+00
31,59,33,-3.92487229e+00
31,59,34,-3.92557471e+00
31,59,35,-3.92440551e+00
31,59,36,-3.92068307e+00
31,59,37,-3.91434180e+00
31,59,38,-3.90437701e+00
31,59,39,-3.89225416e+00
31,59,40,-3.87841851e+00
31,59,41,-3.86317623e+00
31,59,42,-3.84712883e+00
31,59,43,-3.83191530e+00
31,59,44,-3.81831423e+00
31,59,45,-3.80718806e+00
31,59,46,-3.79879164e+00
31,59,47,-3.79337943e+00
31,59,48,-3.79104497e+00
31,59,49,-3.79112563e+00
31,59,50,-3.79210701e+00
31,59,51,-3.79330131e+00
31,59,52,-3.79486618e+00
31,59,53,-3.79793492e+00
31,59,54,-3.80267376e+00
31,59,55,-3.80842650e+00
31,59,56,-3.81493928e+00
31,59,57,-3.82257063e+00
31,59,58,-3.83248765e+00
31,59,59,-3.84413842e+00
31,59,60,-3.85602692e+00
31,59,61,-3.86826875e+00
31,59,62,-3.88150488e+00
31,59,63,-3.89589478e+00
31,59,64,-3.90990131e+00
31,59,65,-3.92211071e+00
31,59,66,-3.93077868e+00
31,59,67,-3.93513665e+00
31,59,68,-3.93701231e+00
31,59,69,-3.93887129e+00
31,59,70,-3.94262848e+00
31,59,71,-3.95024598e+00
31,59,72,-3.96122645e+00
31,59,73,-3.97307366e+00
31,59,74,-3.98300286e+00
31,59,75,-3.98989185e+00
31,59,76,-3.99434251e+00
31,59,77,-3.99683468e+00
31,59,78,-3.99862315e+00
31,59,79,-4.00047779e+00
31,59,80,-4.00223020e+00
31,59,81,-4.00214287e+00
31,59,82,-4.00009103e+00
31,59,83,-3.99665803e+00
31,59,84,-3.99364750e+00
31,59,85,-3.99235298e+00
31,59,86,-3.99425153e+00
31,59,87,-3.99912062e+00
31,59,88,-4.00603097e+00
31,59,89,-4.01426157e+00
31,59,90,-4.02294125e+00
31,59,91,-4.03066462e+00
31,59,92,-4.03631117e+00
31,59,93,-4.04024332e+00
31,59,94,-4.04315530e+00
31,59,95,-4.04458263e+00
31,59,96,-4.04585162e+00
31,59,97,-4.04662224e+00
31,59,98,-4.04652574e+00
31,59,99,-4.04330394e+00
31,60,0,-4.04188653e+00
31,60,1,-4.03672178e+00
31,60,2,-4.02851417e+00
31,60,3,-4.01618746e+00
31,60,4,-4.00138091e+00
31,60,5,-3.98749132e+00
31,60,6,-3.97771533e+00
31,60,7,-3.97124460e+00
31,60,8,-3.96767075e+00
31,60,9,-3.96536514e+00
31,60,10,-3.96189669e+00
31,60,11,-3.95678041e+00
31,60,12,-3.95240310e+00
31,60,13,-3.95012206e+00
31,60,14,-3.94835936e+00
31,60,15,-3.94657307e+00
31,60,16,-3.94370382e+00
31,60,17,-3.93849447e+00
31,60,18,-3.93216685e+00
31,60,19,-3.92772133e+00
31,60,20,-3.92647709e+00
31,60,21,-3.92770816e+00
31,60,22,-3.93034987e+00
31,60,23,-3.93174863e+00
31,60,24,-3.93053072e+00
31,60,25,-3.92646050e+00
31,60,26,-3.91869193e+00
31,60,27,-3.91021693e+00
31,60,28,-3.90520471e+00
31,60,29,-3.90484188e+00
31,60,30,-3.90689707e+00
31,60,31,-3.91218556e+00
31,60,32,-3.91927409e+00
31,60,33,-3.92343070e+00
31,60,34,-3.92341236e+00
31,60,35,-3.92116228e+00
31,60,36,-3.91598074e+00
31,60,37,-3.90912570e+00
31,60,38,-3.90067832e+00
31,60,39,-3.89060898e+00
31,60,40,-3.87927298e+00
31,60,41,-3.86687657e+00
31,60,42,-3.85354053e+00
31,60,43,-3.84045219e+00
31,60,44,-3.82855677e+00
31,60,45,-3.81871575e+00
31,60,46,-3.81121367e+00
31,60,47,-3.80642947e+00
31,60,48,-3.80490321e+00
31,60,49,-3.80517307e+00
31,60,50,-3.80610264e+00
31,60,51,-3.80699333e+00
31,60,52,-3.80819776e+00
31,60,53,-3.81041657e+00
31,60,54,-3.81443160e+00
31,60,55,-3.82045384e+00
31,60,56,-3.82745090e+00
31,60,57,-3.83554448e+00
31,60,58,-3.84533916e+00
31,60,59,-3.85641489e+00
31,60,60,-3.86760340e+00
31,60,61,-3.87917844e+00
31,60,62,-3.89211394e+00
31,60,63,-3.90638283e+00
31,60,64,-3.92137538e+00
31,60,65,-3.93415708e+00
31,60,66,-3.94227525e+00
31,60,67,-3.94528693e+00
31,60,68,-3.94560939e+00
31,60,69,-3.94537957e+00
31,60,70,-3.94730407e+00
31,60,71,-3.95271838e+00
31,60,72,-3.96126027e+00
31,60,73,-3.97118987e+00
31,60,74,-3.98065867e+00
31,60,75,-3.98898077e+00
31,60,76,-3.99737103e+00
31,60,77,-4.00479136e+00
31,60,78,-4.00947740e+00
31,60,79,-4.01171765e+00
31,60,80,-4.01200283e+00
31,60,81,-4.00956689e+00
31,60,82,-4.00229606e+00
31,60,83,-3.99095619e+00
31,60,84,-3.97861368e+00
31,60,85,-3.97113759e+00
31,60,86,-3.97028041e+00
31,60,87,-3.97316073e+00
31,60,88,-3.98050623e+00
31,60,89,-3.99154314e+00
31,60,90,-4.00364374e+00
31,60,91,-4.01503460e+00
31,60,92,-4.02455355e+00
31,60,93,-4.03218070e+00
31,60,94,-4.03741282e+00
31,60,95,-4.04011613e+00
31,60,96,-4.04161342e+00
31,60,97,-4.04388555e+00
31,60,98,-4.04539588e+00
31,60,99,-4.04483406e+00
31,61,0,-4.05176571e+00
31,61,1,-4.05028370e+00
31,61,2,-4.04260922e+00
31,61,3,-4.02777401e+00
31,61,4,-4.00802849e+00
31,61,5,-3.98980657e+00
31,61,6,-3.97664753e+00
31,61,7,-3.96774784e+00
31,61,8,-3.96252101e+00
31,61,9,-3.95894000e+00
31,61,10,-3.95552938e+00
31,61,11,-3.95197414e+00
31,61,12,-3.94968059e+00
31,61,13,-3.94881494e+00
31,61,14,-3.94891829e+00
31,61,15,-3.94791834e+00
31,61,16,-3.94476112e+00
31,61,17,-3.93847521e+00
31,61,18,-3.93161853e+00
31,61,19,-3.92817308e+00
31,61,20,-3.92865685e+00
31,61,21,-3.93206881e+00
31,61,22,-3.93710987e+00
31,61,23,-3.94065871e+00
31,61,24,-3.94022214e+00
31,61,25,-3.93524983e+00
31,61,26,-3.92448724e+00
31,61,27,-3.91180659e+00
31,61,28,-3.90511806e+00
31,61,29,-3.90442664e+00
31,61,30,-3.90645287e+00
31,61,31,-3.91204556e+00
31,61,32,-3.91916827e+00
31,61,33,-3.92293510e+00
31,61,34,-3.92256673e+00
31,61,35,-3.91879636e+00
31,61,36,-3.91151948e+00
31,61,37,-3.90292713e+00
31,61,38,-3.89491264e+00
31,61,39,-3.88674984e+00
31,61,40,-3.87783234e+00
31,61,41,-3.86791278e+00
31,61,42,-3.85716102e+00
31,61,43,-3.84648618e+00
31,61,44,-3.83656288e+00
31,61,45,-3.82821607e+00
31,61,46,-3.82182005e+00
31,61,47,-3.81823666e+00
31,61,48,-3.81760502e+00
31,61,49,-3.81835747e+00
31,61,50,-3.81962094e+00
31,61,51,-3.82097136e+00
31,61,52,-3.82236127e+00
31,61,53,-3.82425914e+00
31,61,54,-3.82792683e+00
31,61,55,-3.83379154e+00
31,61,56,-3.84086560e+00
31,61,57,-3.84894129e+00
31,61,58,-3.85820759e+00
31,61,59,-3.86873137e+00
31,61,60,-3.87972621e+00
31,61,61,-3.89153748e+00
31,61,62,-3.90445283e+00
31,61,63,-3.91911337e+00
31,61,64,-3.93460850e+00
31,61,65,-3.94713197e+00
31,61,66,-3.95407589e+00
31,61,67,-3.95632920e+00
31,61,68,-3.95585399e+00
31,61,69,-3.95480847e+00
31,61,70,-3.95546517e+00
31,61,71,-3.95837388e+00
31,61,72,-3.96410715e+00
31,61,73,-3.97161616e+00
31,61,74,-3.97912577e+00
31,61,75,-3.98735124e+00
31,61,76,-3.99775964e+00
31,61,77,-4.00855405e+00
31,61,78,-4.01680520e+00
31,61,79,-4.01990286e+00
31,61,80,-4.01967267e+00
31,61,81,-4.01519491e+00
31,61,82,-4.00388252e+00
31,61,83,-3.98648913e+00
31,61,84,-3.96811049e+00
31,61,85,-3.95518190e+00
31,61,86,-3.95063256e+00
31,61,87,-3.95168986e+00
31,61,88,-3.95684751e+00
31,61,89,-3.96718544e+00
31,61,90,-3.98069471e+00
31,61,91,-3.99496205e+00
31,61,92,-4.00831170e+00
31,61,93,-4.01917480e+00
31,61,94,-4.02767801e+00
31,61,95,-4.03365694e+00
31,61,96,-4.03770154e+00
31,61,97,-4.04133816e+00
31,61,98,-4.04586834e+00
31,61,99,-4.04909933e+00
31,62,0,-4.06596569e+00
31,62,1,-4.06771158e+00
31,62,2,-4.06100171e+00
31,62,3,-4.04478470e+00
31,62,4,-4.02078184e+00
31,62,5,-3.99703219e+00
31,62,6,-3.97871840e+00
31,62,7,-3.96571663e+00
31,62,8,-3.95676464e+00
31,62,9,-3.95025510e+00
31,62,10,-3.94565918e+00
31,62,11,-3.94357796e+00
31,62,12,-3.94410604e+00
31,62,13,-3.94633969e+00
31,62,14,-3.94908878e+00
31,62,15,-3.95025273e+00
31,62,16,-3.94788047e+00
31,62,17,-3.94083935e+00
31,62,18,-3.93300227e+00
31,62,19,-3.92951870e+00
31,62,20,-3.93040242e+00
31,62,21,-3.93534469e+00
31,62,22,-3.94233274e+00
31,62,23,-3.94719134e+00
31,62,24,-3.94741822e+00
31,62,25,-3.94310198e+00
31,62,26,-3.93218563e+00
31,62,27,-3.91756927e+00
31,62,28,-3.90880585e+00
31,62,29,-3.90735616e+00
31,62,30,-3.90932729e+00
31,62,31,-3.91530367e+00
31,62,32,-3.92215831e+00
31,62,33,-3.92529988e+00
31,62,34,-3.92428047e+00
31,62,35,-3.91928772e+00
31,62,36,-3.91012863e+00
31,62,37,-3.89945629e+00
31,62,38,-3.89051820e+00
31,62,39,-3.88329074e+00
31,62,40,-3.87628737e+00
31,62,41,-3.86826168e+00
31,62,42,-3.85951883e+00
31,62,43,-3.85067509e+00
31,62,44,-3.84289272e+00
31,62,45,-3.83593045e+00
31,62,46,-3.83073790e+00
31,62,47,-3.82850651e+00
31,62,48,-3.82876980e+00
31,62,49,-3.83006089e+00
31,62,50,-3.83215317e+00
31,62,51,-3.83458259e+00
31,62,52,-3.83672837e+00
31,62,53,-3.83905776e+00
31,62,54,-3.84276215e+00
31,62,55,-3.84827556e+00
31,62,56,-3.85492636e+00
31,62,57,-3.86263401e+00
31,62,58,-3.87139758e+00
31,62,59,-3.88154942e+00
31,62,60,-3.89288528e+00
31,62,61,-3.90489133e+00
31,62,62,-3.91784873e+00
31,62,63,-3.93234746e+00
31,62,64,-3.94692591e+00
31,62,65,-3.95809241e+00
31,62,66,-3.96398363e+00
31,62,67,-3.96563886e+00
31,62,68,-3.96516939e+00
31,62,69,-3.96380779e+00
31,62,70,-3.96351974e+00
31,62,71,-3.96515070e+00
31,62,72,-3.96848852e+00
31,62,73,-3.97344843e+00
31,62,74,-3.97909490e+00
31,62,75,-3.98639144e+00
31,62,76,-3.99734681e+00
31,62,77,-4.00980508e+00
31,62,78,-4.02066231e+00
31,62,79,-4.02613587e+00
31,62,80,-4.02657243e+00
31,62,81,-4.02117391e+00
31,62,82,-4.00673795e+00
31,62,83,-3.98624318e+00
31,62,84,-3.96537270e+00
31,62,85,-3.94885307e+00
31,62,86,-3.94048172e+00
31,62,87,-3.93911938e+00
31,62,88,-3.94183465e+00
31,62,89,-3.94891394e+00
31,62,90,-3.96113348e+00
31,62,91,-3.97513662e+00
31,62,92,-3.98950828e+00
31,62,93,-4.00288879e+00
31,62,94,-4.01393727e+00
31,62,95,-4.02280538e+00
31,62,96,-4.03072045e+00
31,62,97,-4.03840359e+00
31,62,98,-4.04747386e+00
31,62,99,-4.05723604e+00
31,63,0,-4.07826407e+00
31,63,1,-4.08450508e+00
31,63,2,-4.07995978e+00
31,63,3,-4.06348407e+00
31,63,4,-4.03656013e+00
31,63,5,-4.00827264e+00
31,63,6,-3.98406287e+00
31,63,7,-3.96662015e+00
31,63,8,-3.95362727e+00
31,63,9,-3.94413754e+00
31,63,10,-3.93802102e+00
31,63,11,-3.93640871e+00
31,63,12,-3.93836729e+00
31,63,13,-3.94346855e+00
31,63,14,-3.94955022e+00
31,63,15,-3.95278860e+00
31,63,16,-3.95168970e+00
31,63,17,-3.94431949e+00
31,63,18,-3.93547591e+00
31,63,19,-3.93180556e+00
31,63,20,-3.93309112e+00
31,63,21,-3.93823643e+00
31,63,22,-3.94596991e+00
31,63,23,-3.95151045e+00
31,63,24,-3.95245952e+00
31,63,25,-3.94964942e+00
31,63,26,-3.94182540e+00
31,63,27,-3.92934657e+00
31,63,28,-3.92016127e+00
31,63,29,-3.91809249e+00
31,63,30,-3.92063149e+00
31,63,31,-3.92663309e+00
31,63,32,-3.93237368e+00
31,63,33,-3.93415870e+00
31,63,34,-3.93173225e+00
31,63,35,-3.92409678e+00
31,63,36,-3.91191492e+00
31,63,37,-3.89948057e+00
31,63,38,-3.88949960e+00
31,63,39,-3.88217101e+00
31,63,40,-3.87560342e+00
31,63,41,-3.86886655e+00
31,63,42,-3.86204124e+00
31,63,43,-3.85529362e+00
31,63,44,-3.84900037e+00
31,63,45,-3.84320718e+00
31,63,46,-3.83901712e+00
31,63,47,-3.83754233e+00
31,63,48,-3.83819278e+00
31,63,49,-3.83993833e+00
31,63,50,-3.84254090e+00
31,63,51,-3.84602657e+00
31,63,52,-3.84965099e+00
31,63,53,-3.85325307e+00
31,63,54,-3.85767665e+00
31,63,55,-3.86279604e+00
31,63,56,-3.86898106e+00
31,63,57,-3.87609665e+00
31,63,58,-3.88488995e+00
31,63,59,-3.89548004e+00
31,63,60,-3.90731250e+00
31,63,61,-3.91953702e+00
31,63,62,-3.93217056e+00
31,63,63,-3.94532238e+00
31,63,64,-3.95760462e+00
31,63,65,-3.96669615e+00
31,63,66,-3.97084345e+00
31,63,67,-3.97211916e+00
31,63,68,-3.97185589e+00
31,63,69,-3.97054818e+00
31,63,70,-3.96962801e+00
31,63,71,-3.97036784e+00
31,63,72,-3.97266247e+00
31,63,73,-3.97599439e+00
31,63,74,-3.98018264e+00
31,63,75,-3.98709560e+00
31,63,76,-3.99833263e+00
31,63,77,-4.01181999e+00
31,63,78,-4.02413310e+00
31,63,79,-4.03218246e+00
31,63,80,-4.03399802e+00
31,63,81,-4.03016652e+00
31,63,82,-4.01651154e+00
31,63,83,-3.99388757e+00
31,63,84,-3.96899125e+00
31,63,85,-3.94957808e+00
31,63,86,-3.93850239e+00
31,63,87,-3.93481944e+00
31,63,88,-3.93664291e+00
31,63,89,-3.94146240e+00
31,63,90,-3.95002569e+00
31,63,91,-3.96096990e+00
31,63,92,-3.97417774e+00
31,63,93,-3.98745807e+00
31,63,94,-3.99953676e+00
31,63,95,-4.01055410e+00
31,63,96,-4.02158538e+00
31,63,97,-4.03493849e+00
31,63,98,-4.04982536e+00
31,63,99,-4.06509656e+00
31,64,0,-4.08572055e+00
31,64,1,-4.09477593e+00
31,64,2,-4.09232463e+00
31,64,3,-4.07698954e+00
31,64,4,-4.04989398e+00
31,64,5,-4.01915155e+00
31,64,6,-3.99163070e+00
31,64,7,-3.96996127e+00
31,64,8,-3.95416455e+00
31,64,9,-3.94295406e+00
31,64,10,-3.93595216e+00
31,64,11,-3.93375279e+00
31,64,12,-3.93584085e+00
31,64,13,-3.94222339e+00
31,64,14,-3.95043738e+00
31,64,15,-3.95552516e+00
31,64,16,-3.95554176e+00
31,64,17,-3.94962170e+00
31,64,18,-3.94153586e+00
31,64,19,-3.93768503e+00
31,64,20,-3.93860531e+00
31,64,21,-3.94256198e+00
31,64,22,-3.94886383e+00
31,64,23,-3.95428219e+00
31,64,24,-3.95636072e+00
31,64,25,-3.95561303e+00
31,64,26,-3.95133921e+00
31,64,27,-3.94371158e+00
31,64,28,-3.93750421e+00
31,64,29,-3.93675139e+00
31,64,30,-3.94015751e+00
31,64,31,-3.94601639e+00
31,64,32,-3.95095608e+00
31,64,33,-3.95175260e+00
31,64,34,-3.94678778e+00
31,64,35,-3.93431940e+00
31,64,36,-3.91761217e+00
31,64,37,-3.90255455e+00
31,64,38,-3.89148206e+00
31,64,39,-3.88360058e+00
31,64,40,-3.87695647e+00
31,64,41,-3.87098154e+00
31,64,42,-3.86559790e+00
31,64,43,-3.86060397e+00
31,64,44,-3.85550719e+00
31,64,45,-3.85105740e+00
31,64,46,-3.84759764e+00
31,64,47,-3.84629154e+00
31,64,48,-3.84648402e+00
31,64,49,-3.84806711e+00
31,64,50,-3.85139535e+00
31,64,51,-3.85624041e+00
31,64,52,-3.86121414e+00
31,64,53,-3.86591104e+00
31,64,54,-3.87082844e+00
31,64,55,-3.87595370e+00
31,64,56,-3.88181450e+00
31,64,57,-3.88857486e+00
31,64,58,-3.89781526e+00
31,64,59,-3.90956586e+00
31,64,60,-3.92221985e+00
31,64,61,-3.93487461e+00
31,64,62,-3.94706126e+00
31,64,63,-3.95846123e+00
31,64,64,-3.96769571e+00
31,64,65,-3.97415052e+00
31,64,66,-3.97638809e+00
31,64,67,-3.97714186e+00
31,64,68,-3.97654026e+00
31,64,69,-3.97474725e+00
31,64,70,-3.97320698e+00
31,64,71,-3.97331595e+00
31,64,72,-3.97519922e+00
31,64,73,-3.97814514e+00
31,64,74,-3.98223374e+00
31,64,75,-3.98922484e+00
31,64,76,-4.00056226e+00
31,64,77,-4.01448906e+00
31,64,78,-4.02803925e+00
31,64,79,-4.03867429e+00
31,64,80,-4.04364746e+00
31,64,81,-4.04292438e+00
31,64,82,-4.03323898e+00
31,64,83,-4.01140314e+00
31,64,84,-3.98241054e+00
31,64,85,-3.95750333e+00
31,64,86,-3.94172589e+00
31,64,87,-3.93588019e+00
31,64,88,-3.93692942e+00
31,64,89,-3.94046568e+00
31,64,90,-3.94660720e+00
31,64,91,-3.95559116e+00
31,64,92,-3.96654456e+00
31,64,93,-3.97836014e+00
31,64,94,-3.98998903e+00
31,64,95,-4.00116915e+00
31,64,96,-4.01355646e+00
31,64,97,-4.03010674e+00
31,64,98,-4.04908547e+00
31,64,99,-4.06862188e+00
31,65,0,-4.08819672e+00
31,65,1,-4.09857216e+00
31,65,2,-4.09738598e+00
31,65,3,-4.08305458e+00
31,65,4,-4.05671741e+00
31,65,5,-4.02569887e+00
31,65,6,-3.99699288e+00
31,65,7,-3.97388036e+00
31,65,8,-3.95681021e+00
31,65,9,-3.94469713e+00
31,65,10,-3.93693126e+00
31,65,11,-3.93482126e+00
31,65,12,-3.93669685e+00
31,65,13,-3.94270354e+00
31,65,14,-3.95187843e+00
31,65,15,-3.95967078e+00
31,65,16,-3.96210888e+00
31,65,17,-3.95926506e+00
31,65,18,-3.95355442e+00
31,65,19,-3.94942663e+00
31,65,20,-3.94912634e+00
31,65,21,-3.95096783e+00
31,65,22,-3.95369708e+00
31,65,23,-3.95682611e+00
31,65,24,-3.95884273e+00
31,65,25,-3.95953848e+00
31,65,26,-3.95854651e+00
31,65,27,-3.95615748e+00
31,65,28,-3.95452904e+00
31,65,29,-3.95554633e+00
31,65,30,-3.95977657e+00
31,65,31,-3.96588776e+00
31,65,32,-3.96984015e+00
31,65,33,-3.96947671e+00
31,65,34,-3.96225364e+00
31,65,35,-3.94603949e+00
31,65,36,-3.92562209e+00
31,65,37,-3.90754603e+00
31,65,38,-3.89538051e+00
31,65,39,-3.88685052e+00
31,65,40,-3.88018967e+00
31,65,41,-3.87514032e+00
31,65,42,-3.87081681e+00
31,65,43,-3.86666857e+00
31,65,44,-3.86247203e+00
31,65,45,-3.85928024e+00
31,65,46,-3.85692554e+00
31,65,47,-3.85566230e+00
31,65,48,-3.85583528e+00
31,65,49,-3.85744910e+00
31,65,50,-3.86148707e+00
31,65,51,-3.86702775e+00
31,65,52,-3.87267732e+00
31,65,53,-3.87778708e+00
31,65,54,-3.88257457e+00
31,65,55,-3.88708878e+00
31,65,56,-3.89246650e+00
31,65,57,-3.89904065e+00
31,65,58,-3.90835955e+00
31,65,59,-3.92063902e+00
31,65,60,-3.93475767e+00
31,65,61,-3.94879877e+00
31,65,62,-3.96150140e+00
31,65,63,-3.97208026e+00
31,65,64,-3.97929506e+00
31,65,65,-3.98265475e+00
31,65,66,-3.98283883e+00
31,65,67,-3.98183449e+00
31,65,68,-3.97969664e+00
31,65,69,-3.97669871e+00
31,65,70,-3.97451558e+00
31,65,71,-3.97451962e+00
31,65,72,-3.97672121e+00
31,65,73,-3.97984170e+00
31,65,74,-3.98469029e+00
31,65,75,-3.99220033e+00
31,65,76,-4.00317477e+00
31,65,77,-4.01692548e+00
31,65,78,-4.03129689e+00
31,65,79,-4.04449004e+00
31,65,80,-4.05346883e+00
31,65,81,-4.05654897e+00
31,65,82,-4.05173077e+00
31,65,83,-4.03354694e+00
31,65,84,-4.00364241e+00
31,65,85,-3.97347333e+00
31,65,86,-3.95110135e+00
31,65,87,-3.94097171e+00
31,65,88,-3.93996455e+00
31,65,89,-3.94255894e+00
31,65,90,-3.94727090e+00
31,65,91,-3.95446053e+00
31,65,92,-3.96400056e+00
31,65,93,-3.97480047e+00
31,65,94,-3.98563470e+00
31,65,95,-3.99689794e+00
31,65,96,-4.00973211e+00
31,65,97,-4.02718586e+00
31,65,98,-4.04779590e+00
31,65,99,-4.06930011e+00
31,66,0,-4.08808905e+00
31,66,1,-4.09791187e+00
31,66,2,-4.09698103e+00
31,66,3,-4.08360805e+00
31,66,4,-4.05748270e+00
31,66,5,-4.02668801e+00
31,66,6,-3.99838281e+00
31,66,7,-3.97650776e+00
31,66,8,-3.96034253e+00
31,66,9,-3.94848775e+00
31,66,10,-3.94129005e+00
31,66,11,-3.93852024e+00
31,66,12,-3.93986977e+00
31,66,13,-3.94549392e+00
31,66,14,-3.95608932e+00
31,66,15,-3.96812788e+00
31,66,16,-3.97464250e+00
31,66,17,-3.97438781e+00
31,66,18,-3.97127686e+00
31,66,19,-3.96756012e+00
31,66,20,-3.96509567e+00
31,66,21,-3.96336568e+00
31,66,22,-3.96161846e+00
31,66,23,-3.96056251e+00
31,66,24,-3.96111977e+00
31,66,25,-3.96205917e+00
31,66,26,-3.96288040e+00
31,66,27,-3.96399982e+00
31,66,28,-3.96561922e+00
31,66,29,-3.96842706e+00
31,66,30,-3.97242075e+00
31,66,31,-3.97691732e+00
31,66,32,-3.97926337e+00
31,66,33,-3.97790107e+00
31,66,34,-3.96951995e+00
31,66,35,-3.95218277e+00
31,66,36,-3.93092238e+00
31,66,37,-3.91212827e+00
31,66,38,-3.89913095e+00
31,66,39,-3.89072185e+00
31,66,40,-3.88509139e+00
31,66,41,-3.88113115e+00
31,66,42,-3.87726385e+00
31,66,43,-3.87280720e+00
31,66,44,-3.86887495e+00
31,66,45,-3.86699936e+00
31,66,46,-3.86602637e+00
31,66,47,-3.86614958e+00
31,66,48,-3.86754704e+00
31,66,49,-3.87014898e+00
31,66,50,-3.87410487e+00
31,66,51,-3.87859105e+00
31,66,52,-3.88311113e+00
31,66,53,-3.88727632e+00
31,66,54,-3.89129559e+00
31,66,55,-3.89490879e+00
31,66,56,-3.89957516e+00
31,66,57,-3.90638095e+00
31,66,58,-3.91544157e+00
31,66,59,-3.92776528e+00
31,66,60,-3.94266725e+00
31,66,61,-3.95898017e+00
31,66,62,-3.97352975e+00
31,66,63,-3.98490492e+00
31,66,64,-3.99126640e+00
31,66,65,-3.99286350e+00
31,66,66,-3.99122289e+00
31,66,67,-3.98835299e+00
31,66,68,-3.98354623e+00
31,66,69,-3.97838409e+00
31,66,70,-3.97501865e+00
31,66,71,-3.97496174e+00
31,66,72,-3.97718574e+00
31,66,73,-3.98070987e+00
31,66,74,-3.98571979e+00
31,66,75,-3.99339406e+00
31,66,76,-4.00468982e+00
31,66,77,-4.01860671e+00
31,66,78,-4.03361217e+00
31,66,79,-4.04841900e+00
31,66,80,-4.06000275e+00
31,66,81,-4.06603339e+00
31,66,82,-4.06377119e+00
31,66,83,-4.04931336e+00
31,66,84,-4.02199232e+00
31,66,85,-3.99063006e+00
31,66,86,-3.96393225e+00
31,66,87,-3.94841841e+00
31,66,88,-3.94405631e+00
31,66,89,-3.94561432e+00
31,66,90,-3.94939966e+00
31,66,91,-3.95574768e+00
31,66,92,-3.96444274e+00
31,66,93,-3.97489695e+00
31,66,94,-3.98628465e+00
31,66,95,-3.99771128e+00
31,66,96,-4.01036868e+00
31,66,97,-4.02786951e+00
31,66,98,-4.04882868e+00
31,66,99,-4.07020045e+00
31,67,0,-4.08630450e+00
31,67,1,-4.09408584e+00
31,67,2,-4.09263034e+00
31,67,3,-4.07989342e+00
31,67,4,-4.05358607e+00
31,67,5,-4.02322343e+00
31,67,6,-3.99651952e+00
31,67,7,-3.97729864e+00
31,67,8,-3.96386310e+00
31,67,9,-3.95502732e+00
31,67,10,-3.95035960e+00
31,67,11,-3.94809723e+00
31,67,12,-3.94864610e+00
31,67,13,-3.95356395e+00
31,67,14,-3.96608050e+00
31,67,15,-3.98223521e+00
31,67,16,-3.99243786e+00
31,67,17,-3.99486727e+00
31,67,18,-3.99343142e+00
31,67,19,-3.99020455e+00
31,67,20,-3.98582019e+00
31,67,21,-3.97957580e+00
31,67,22,-3.97176958e+00
